label,pitch,energy,zcr,spectral_centroid
anger,321.47588818745936,0.015167532488703728,0.08207927766393443,1390.8664743599227
anger,326.9943234173033,0.058109160512685776,0.116142578125,1835.710297757713
anger,302.514606490577,0.03997001051902771,0.10063934326171875,1807.5674513507786
joy,319.91423749193524,0.1211022287607193,0.07640360169491525,1389.3188982903432
joy,319.96952071838894,0.141921266913414,0.09270722987288135,1673.4230372859497
joy,301.7907455232446,0.02776571363210678,0.10192192925347222,1722.4636100958987
joy,307.3341178678871,0.02018764615058899,0.08012251420454546,1446.3918173866184
joy,329.23099510731555,0.034556444734334946,0.07369679418103449,1402.97533818003
joy,295.3817155715308,0.009459677152335644,0.07629576725746269,1530.6269582854488
joy,305.6048059287117,0.015024099498987198,0.0666232638888889,1372.4620961858166
joy,308.6369854346753,0.01730308309197426,0.05870028409090909,1297.807930737211
joy,267.34921304602165,0.008728493936359882,0.048436215049342105,1209.2908059997624
sadness,306.5803309858247,0.008705124258995056,0.06569505774456522,1324.0950428791418
sadness,284.4786322806526,0.006241852417588234,0.05726606390449438,1353.2501146790537
sadness,270.3095690341037,0.018295666202902794,0.0780792236328125,1525.0169210907006
sadness,314.4562842415258,0.008226602338254452,0.060561236213235295,1244.9171821072428
sadness,307.36549156549506,0.007146305870264769,0.05804122121710526,1297.3331943128921
sadness,275.81826898774773,0.007944216020405293,0.06286466574367089,1220.3313748195146
sadness,314.80689089379405,0.007096294313669205,0.06402684771825397,1248.9238614687827
anger,299.0057340580223,0.02460402622818947,0.10409474927325581,1694.4656143566715
anger,303.3249160773067,0.09740743041038513,0.09314511427238806,1542.2077424630495
anger,339.1152125943517,0.20609867572784424,0.15157433712121213,2092.9586625460147
anger,309.20675059775334,0.02125735580921173,0.10023884600903614,1519.6720182940358
anger,318.91819933659855,0.07169170677661896,0.10211258900316456,1603.0703464988362
sadness,293.75763806776536,0.012567208148539066,0.06614290730337079,1247.8189990238566
sadness,287.56986221799536,0.006372209172695875,0.08262542356927711,1527.515887783675
sadness,291.4308767437213,0.008552365005016327,0.0805578399122807,1512.9565970089998
sadness,275.83478750016667,0.008314372040331364,0.05680881076388889,1327.7487140110302
sadness,295.97822296964165,0.010035041719675064,0.0910413240131579,1583.020742398899
sadness,308.7345041149144,0.013238667510449886,0.09915597098214286,1541.7359255108972
sadness,252.22226181638857,0.008271257393062115,0.13936360677083334,1977.2759015198578
sadness,244.97071990203818,0.007564149796962738,0.0445411811440678,1201.9843137451996
sadness,303.13261541976385,0.02950741909444332,0.07149110991379311,1473.3638572046757
sadness,284.28135052987307,0.008199417032301426,0.06313189338235294,1361.193311465249
anger,318.50600155375815,0.02026817575097084,0.08625699266975309,1513.3696191065746
neutral,308.32765261152747,0.028702685609459877,0.0731763518258427,1346.1004980210316
neutral,296.0172417145577,0.00921816285699606,0.08281620846518987,1610.3707434552646
neutral,303.5604367047292,0.017357544973492622,0.07996693224009901,1448.228266777831
neutral,302.3647936169572,0.009535228833556175,0.10948574420103092,1879.5275648624818
neutral,303.64731440892757,0.012760939076542854,0.23990652901785714,2713.408515911367
neutral,299.24478826903083,0.008616789244115353,0.0796039287860577,1451.837100162946
neutral,271.9094967328392,0.012993781827390194,0.0594897712628866,1268.0446635911899
neutral,267.09478573381926,0.014744054526090622,0.057074652777777776,1208.3915956254455
neutral,286.8302808269584,0.017816685140132904,0.05811815137987013,1231.463270503811
neutral,262.87113030625807,0.008551280945539474,0.0603271484375,1342.8656497828429
neutral,279.60330611261855,0.01149241253733635,0.082489013671875,1723.8152798118492
neutral,282.20302947695603,0.012297009117901325,0.1399221709280303,1979.8480965451301
neutral,295.77474580472125,0.013358737342059612,0.05773207720588235,1287.1182652450043
neutral,293.38934234086634,0.015901966020464897,0.06236979166666667,1258.6545081844397
neutral,293.16732307284803,0.013957416638731956,0.06968900240384615,1329.2847465190164
neutral,299.5605391757917,0.02246219478547573,0.06565163352272728,1354.1139567691685
neutral,297.8476422304381,0.01772201620042324,0.0594482421875,1310.2051543819746
neutral,286.08459325012507,0.014112557284533978,0.1287293365036232,1901.0442453728
neutral,292.0876543509839,0.016369877383112907,0.06111476732336957,1252.833115117148
neutral,296.03495737776154,0.0136594632640481,0.07240767045454545,1309.2204675249504
neutral,281.57351848425475,0.011775811202824116,0.06221907106164384,1325.1196003518012
neutral,304.08660961440086,0.021612117066979408,0.05765856726694915,1212.0596248340426
neutral,304.08941299557296,0.012183496728539467,0.0568084716796875,1169.7246323660002
neutral,296.9788789338869,0.013213283382356167,0.07269965277777778,1355.3125341127177
neutral,281.74701348141974,0.011483963578939438,0.06045416337025317,1310.901664786559
neutral,319.0202312171325,0.02782232128083706,0.0628662109375,1154.1740326999907
neutral,309.0274259650857,0.026638535782694817,0.05872866981907895,1109.0023342956547
neutral,287.4263645938215,0.008823923766613007,0.05405598958333333,1260.279485953592
neutral,285.1209532934637,0.008632163517177105,0.06334339488636363,1332.7858356248423
neutral,285.8185213281357,0.01019995380192995,0.09998691204896908,1596.2099129865892
neutral,294.97451251362565,0.013450021855533123,0.05717421069587629,1176.9738268768704
neutral,305.9804315587895,0.024072423577308655,0.05575346610915493,1088.7151030159034
neutral,290.7855078233821,0.012573912739753723,0.054604134908536585,1160.6127995483978
neutral,306.2614350684311,0.017161007970571518,0.07506214488636363,1421.2051720823629
neutral,307.62810333333294,0.011508368887007236,0.06457305372807018,1269.9360036631426
neutral,323.4585453548509,0.013818766921758652,0.08162195542279412,1499.0354184559387
fear,279.79375295930515,0.006109355017542839,0.07823555424528301,1465.344420210501
fear,317.5158312019815,0.03735648840665817,0.12039888822115384,1835.6318065131259
fear,304.2853738069313,0.03432269021868706,0.08331504564606741,1442.9006749897972
fear,296.41043830181746,0.007483289111405611,0.07337816455696203,1399.517322458691
fear,262.9968509792008,0.007578117772936821,0.05002010569852941,1218.898672921734
fear,294.8674471161586,0.012587937526404858,0.05934439132462686,1258.2211534522817
fear,288.8675241130744,0.01179578062146902,0.08622332317073171,1540.6722763208759
fear,278.19385200175293,0.012989993207156658,0.04874286954365079,1139.4870114197213
fear,306.2368376631678,0.014009449630975723,0.06634928385416666,1316.8709464086571
fear,301.07745169014834,0.04577633738517761,0.08428596047794118,1489.0888397306662
fear,302.4938840437059,0.05542561039328575,0.1311336151541096,1800.198334252338
fear,294.16134486343196,0.01157678198069334,0.16638350813356165,2110.4634238364188
fear,311.57068941658514,0.0335131399333477,0.10884915865384616,1723.383047289186
fear,290.16579600434216,0.009976323693990707,0.09801715353260869,1653.2501008002816
fear,280.02661187615746,0.010656828992068768,0.06434941924778761,1328.3854960247868
fear,270.6388101948591,0.00945371575653553,0.06298828125,1445.6556410696735
fear,265.5058532670316,0.013028007000684738,0.04776485835280374,1067.1383320316297
fear,308.5841947921768,0.029886268079280853,0.0927978515625,1599.1713968577271
fear,298.570728640694,0.057130537927150726,0.10135498046875,1752.920760093044
disgust,287.0859020483867,0.006897119339555502,0.06431806848404255,1337.83526835384
disgust,296.9875505433764,0.033714134246110916,0.07730034722222222,1386.3238728371898
disgust,306.95241190074654,0.019882161170244217,0.08661073626893939,1434.8926612010753
anger,292.3054155764856,0.018934620544314384,0.08390977647569445,1494.5449220972384
disgust,311.3857766738114,0.013138658367097378,0.0937255859375,1579.1570765764534
disgust,295.83289858943533,0.03182218223810196,0.08087363939606741,1406.3867168259649
disgust,293.60518865375235,0.00856249313801527,0.07358579282407407,1416.2503170065543
anger,311.35037294074084,0.01896957866847515,0.07328708692528736,1317.090444335224
disgust,244.50134905865616,0.008580952882766724,0.05669945406626506,1358.4820431453488
disgust,302.25138001504695,0.007704562973231077,0.062316176470588236,1274.729878681651
disgust,309.73364642833747,0.009644120931625366,0.062046595982142856,1289.7554907449671
anger,332.3098114204496,0.02447374537587166,0.08182091346153846,1417.643000524574
disgust,316.71241199199625,0.027728546410799026,0.11370584239130435,1622.4923006300833
disgust,307.46014733175144,0.017245616763830185,0.1042214573019802,1716.6123086686655
disgust,295.98146211368925,0.00977703370153904,0.0789290119830827,1457.2967261108404
disgust,298.32596688069196,0.007150494493544102,0.09349524456521739,1602.5569539539988
disgust,315.90590743196964,0.024918952956795692,0.09411969866071429,1483.6291214285995
disgust,281.73347088370406,0.007788814138621092,0.06923130580357142,1443.3773952302206
disgust,275.3740757515574,0.00867779552936554,0.05272708722014925,1201.031523331187
disgust,278.96592448977924,0.01775369793176651,0.05583538925438596,1328.5324518358693
disgust,294.59256570189007,0.02057073265314102,0.06602411684782608,1312.454151324636
disgust,260.00150132222154,0.010900412686169147,0.054187863372093026,1305.2647533583474
anger,308.614069448771,0.022214988246560097,0.11997624033505154,1739.0383215776237
anger,318.617237954022,0.028543228283524513,0.11938785601265822,1811.5468435273067
anger,319.1201792625862,0.09851262718439102,0.15106724330357144,2101.5940222495083
anger,307.27235199145434,0.017984135076403618,0.12103515625,1840.8025801616573
anger,315.9251935988135,0.051149383187294006,0.08729639593160378,1529.180019588028
anger,294.81660240844457,0.03547168895602226,0.10814221070544554,1722.5902099735822
anger,287.10433067209925,0.01873982883989811,0.06078197337962963,1241.9877149596334
anger,297.2725421385171,0.04099729657173157,0.07027004076086957,1506.047058561165
anger,306.3709386940916,0.09362682700157166,0.10409717345505617,1646.8944659182603
anger,271.7138790687448,0.025637108832597733,0.07321836890243902,1524.7427387949995
joy,323.9125158138501,0.0638296976685524,0.10317007211538462,1660.8288341940827
joy,315.4417352184576,0.04510034993290901,0.0830078125,1440.5792544741682
joy,328.6718843996407,0.10952591150999069,0.1177001953125,1967.74381288332
joy,314.0600164028821,0.04718565195798874,0.08643173589939024,1569.3075634416025
joy,298.2161949510181,0.02152252569794655,0.06162749743852459,1252.5073482147232
joy,315.7785441226671,0.03346078470349312,0.11390787760416667,1776.5579641301968
joy,278.9184645255711,0.02088000811636448,0.060270889945652176,1334.8121552029547
joy,276.82609314215557,0.010021885856986046,0.05377090186403509,1204.270339005893
joy,287.09761040134407,0.019400855526328087,0.066162109375,1277.3605257156808
joy,316.1580405142706,0.05184745043516159,0.08416015625,1452.324409828092
joy,317.25398340071627,0.02115064300596714,0.098388671875,1612.3558041977694
joy,299.2819959199088,0.020995063707232475,0.08392834272540983,1527.164199840445
joy,298.2882679977321,0.011506209149956703,0.113818359375,1806.0125109188239
joy,313.69490779892726,0.024477308616042137,0.09301520782766991,1572.459582789146
joy,308.2867679442239,0.02203616127371788,0.06320917038690477,1241.343670513065
joy,268.0064882475107,0.014104245230555534,0.051403985507246376,1137.7149175153413
joy,278.0178988418991,0.016803067177534103,0.05395764802631579,1251.9836670454094
joy,290.9225449951116,0.02433113008737564,0.12908203125,1997.8838647092637
joy,317.31912119876614,0.04373709484934807,0.12440708705357142,1732.8759370973098
sadness,282.04366667621537,0.01639070361852646,0.058470494538834954,1318.2813200418957
sadness,292.35999038608156,0.012684567831456661,0.06256917317708334,1322.8573838165187
sadness,289.2729537928413,0.007524760905653238,0.050426664806547616,1208.5409797855318
sadness,260.2896595693903,0.006846738513559103,0.046228185876623376,1215.071172972742
sadness,295.138353657892,0.008562569506466389,0.05022443804824561,1213.1901304607659
sadness,279.7463941008989,0.007103135343641043,0.06328250200320513,1377.5438076590742
sadness,272.6662783880578,0.007216027472168207,0.045881600215517244,1192.5660048428813
sadness,280.51119237293017,0.010007431730628014,0.0749545162671233,1327.5612174847079
sadness,288.1423484535115,0.009336682967841625,0.05448935688405797,1183.6160386578647
anger,334.4423893654898,0.1472461074590683,0.11630634877873564,1884.1663531888212
anger,336.11955337400354,0.12735123932361603,0.09459228515625,1559.562226146827
anger,325.7153782899514,0.1546284407377243,0.12018623737373738,1818.6398742725482
anger,322.23939822834757,0.05656609684228897,0.07978673135080645,1518.2683054260062
anger,331.31977135915486,0.036256976425647736,0.07750226449275362,1273.3208056013718
anger,328.8295043875841,0.04186496511101723,0.08574047423245613,1484.7898288860895
neutral,310.87594867864277,0.011476266197860241,0.0643780048076923,1332.668713460917
fear,345.78942409945756,0.16589035093784332,0.10740309495192307,1681.3980493524396
fear,321.1805830211237,0.09150789678096771,0.09552228009259259,1567.0903424929681
fear,313.07929958583725,0.07697063684463501,0.08751302083333333,1538.0857183267688
fear,310.49245762310403,0.017493152990937233,0.08306981646825397,1533.6185374711897
