call_id,dataset,emotion,pitch_mean,pitch_std,pitch_range,pitch_slope,jitter,shimmer,hnr,rms_mean,rms_std,speech_rate,zcr,spectral_centroid
1004_MTI_NEU_XX,CREMA-D,neutral,181.54566955566406,27.238597869873047,126.77174377441406,-1.0562644004821777,0.03941253945231438,0.17081637680530548,7.342139720916748,0.06122411787509918,0.046709317713975906,100.44642639160156,0.08818446099758148,1591.5272216796875
1004_TAI_SAD_XX,CREMA-D,sadness,219.23880004882812,24.041648864746094,101.92569732666016,-0.20030201971530914,0.0427798256278038,0.20393523573875427,4.4016947746276855,0.07952313125133514,0.0438290536403656,87.2917709350586,0.09967266768217087,1704.4649658203125
1004_TIE_SAD_XX,CREMA-D,sadness,219.91836547851562,16.63686180114746,59.281673431396484,-0.14439699053764343,0.0577831007540226,0.2220369130373001,3.272489070892334,0.09948845952749252,0.04197341203689575,99.90010070800781,0.08381295949220657,1620.8111572265625
1004_TSI_DIS_XX,CREMA-D,disgust,0.0,0.0,0.0,0.0,0.04367050155997276,0.20908313989639282,4.820026397705078,0.05429011955857277,0.03986607864499092,100.92938995361328,0.17525622248649597,2215.344482421875
1004_WSI_NEU_XX,CREMA-D,neutral,184.53170776367188,24.259347915649414,95.71511840820312,-1.311931848526001,0.033977825194597244,0.2196815311908722,7.219323635101318,0.04956904798746109,0.039134129881858826,153.6885223388672,0.15224924683570862,1924.1134033203125
1005_DFA_ANG_XX,CREMA-D,anger,296.69232177734375,25.275602340698242,109.57752227783203,1.5738165378570557,0.020258795469999313,0.159921333193779,6.580495357513428,0.08830715715885162,0.048592597246170044,144.23077392578125,0.17791748046875,2262.152099609375
1005_IEO_ANG_LO,CREMA-D,anger,137.7097930908203,11.193540573120117,33.78840637207031,-1.703535556793213,0.0380907841026783,0.1384068876504898,6.5480265617370605,0.08783437311649323,0.05536650866270065,174.41860961914062,0.12455610930919647,1743.5675048828125
1005_IEO_DIS_MD,CREMA-D,disgust,0.0,0.0,0.0,0.0,0.024931252002716064,0.19323964416980743,4.86515998840332,0.0918399840593338,0.047073669731616974,137.19512939453125,0.12451171875,1594.1439208984375
1005_IEO_NEU_XX,CREMA-D,neutral,108.45494842529297,2.389082670211792,7.535111427307129,-0.042059142142534256,0.04462781921029091,0.18684859573841095,4.868377685546875,0.0716366320848465,0.0540722981095314,115.93502807617188,0.08377403765916824,1500.7330322265625
1005_ITH_ANG_XX,CREMA-D,anger,172.8744354248047,48.88707733154297,155.0988311767578,-4.194538593292236,0.0185617096722126,0.20479638874530792,4.647777557373047,0.04903912916779518,0.0362679548561573,147.05882263183594,0.1468881517648697,1898.39404296875
1005_ITS_FEA_XX,CREMA-D,fear,155.69717407226562,14.098749160766602,48.28541946411133,-0.7127600908279419,0.019888855516910553,0.16527059674263,6.964501857757568,0.09739229828119278,0.05031771585345268,112.5,0.13417202234268188,2019.7203369140625
1005_ITS_NEU_XX,CREMA-D,neutral,0.0,0.0,0.0,0.0,0.02406626008450985,0.17411166429519653,3.838625431060791,0.06182480230927467,0.03677331283688545,133.92857360839844,0.1935478299856186,2255.279541015625
1005_IWL_FEA_XX,CREMA-D,fear,158.56434631347656,22.759876251220703,82.8926010131836,-0.8903855681419373,0.023894619196653366,0.16900642216205597,7.603376388549805,0.1108800619840622,0.04423201456665993,138.88888549804688,0.08376242965459824,1373.4256591796875
1005_MTI_NEU_XX,CREMA-D,neutral,102.6998291015625,14.092660903930664,59.11699676513672,-0.9182875156402588,0.03534878417849541,0.17314183712005615,5.534050464630127,0.06459683924913406,0.05136088654398918,110.29412078857422,0.07572151720523834,1369.755126953125
1005_TSI_ANG_XX,CREMA-D,anger,259.93304443359375,64.80297088623047,205.8325653076172,-2.846663236618042,0.013736133463680744,0.14836516976356506,6.305538654327393,0.08664916455745697,0.04426247626543045,117.1875,0.3477260172367096,3159.632080078125
1005_WSI_SAD_XX,CREMA-D,sadness,111.54188537597656,8.783634185791016,42.67927551269531,-0.472589373588562,0.02519257739186287,0.19508841633796692,5.2476935386657715,0.0777372494339943,0.04743232578039169,136.14317321777344,0.09833560138940811,1568.67724609375
1006_DFA_DIS_XX,CREMA-D,disgust,101.41857147216797,14.305337905883789,41.287353515625,-2.4304354190826416,0.051261864602565765,0.20143301784992218,4.284066677093506,0.07265105843544006,0.03769538179039955,108.32524871826172,0.08224452286958694,1691.017333984375
1006_DFA_FEA_XX,CREMA-D,fear,215.58074951171875,13.723447799682617,45.28310012817383,-1.3672202825546265,0.054889291524887085,0.2036447823047638,4.864199638366699,0.10032083839178085,0.056670114398002625,101.3085708618164,0.05894531309604645,1360.6651611328125
1006_IEO_ANG_LO,CREMA-D,anger,200.2714385986328,30.163707733154297,122.6639633178711,0.4453515112400055,0.05034802481532097,0.237852543592453,5.321584701538086,0.07832121849060059,0.05246023088693619,119.88011932373047,0.0590696707367897,1275.404541015625
1006_IEO_FEA_MD,CREMA-D,fear,229.1632080078125,24.741086959838867,92.94953918457031,-0.4164087474346161,0.0527326725423336,0.23704954981803894,4.8282060623168945,0.07149059325456619,0.039261046797037125,130.30377197265625,0.0614013671875,1385.6434326171875
1006_ITH_ANG_XX,CREMA-D,anger,230.26834106445312,93.51734924316406,351.39202880859375,-4.33932638168335,0.03740515559911728,0.2104848176240921,6.740583896636963,0.062267571687698364,0.04189113527536392,167.4107208251953,0.10608552396297455,1604.0797119140625
1006_ITH_FEA_XX,CREMA-D,fear,216.72848510742188,22.067434310913086,85.47761535644531,0.06493369489908218,0.06395620852708817,0.22642213106155396,5.473606586456299,0.05824869126081467,0.032009873539209366,111.22911834716797,0.05430931970477104,1372.422607421875
1006_IWL_FEA_XX,CREMA-D,fear,224.1358184814453,42.657039642333984,192.65472412109375,-0.6128543615341187,0.04885171353816986,0.21275493502616882,7.271646022796631,0.08846075087785721,0.06453098356723785,89.28571319580078,0.06227022036910057,1324.8204345703125
1006_MTI_FEA_XX,CREMA-D,fear,198.7139129638672,41.519187927246094,206.59530639648438,-0.3026449978351593,0.04307740181684494,0.2027113437652588,7.003755569458008,0.07158690690994263,0.05395614355802536,92.55433654785156,0.053652480244636536,1257.362548828125
1006_TAI_NEU_XX,CREMA-D,neutral,190.1443634033203,33.647953033447266,108.92826843261719,0.09936679899692535,0.052424609661102295,0.19910374283790588,6.623201847076416,0.08231228590011597,0.060408540070056915,76.53060913085938,0.06632240116596222,1383.6475830078125
1006_TAI_SAD_XX,CREMA-D,sadness,224.03012084960938,69.84720611572266,269.3894958496094,-2.417574882507324,0.05573615804314613,0.21473154425621033,5.116471767425537,0.07181788235902786,0.04157589375972748,82.48698425292969,0.0670572891831398,1505.663818359375
1006_TIE_ANG_XX,CREMA-D,anger,199.7093048095703,34.81372833251953,164.2794952392578,-0.02862168475985527,0.034352876245975494,0.1823345571756363,7.091760635375977,0.046878792345523834,0.03645899519324303,125.0,0.10492144525051117,1679.96240234375
1006_TIE_NEU_XX,CREMA-D,neutral,192.5498504638672,27.240304946899414,85.06709289550781,-0.5326080322265625,0.046534888446331024,0.2035222053527832,6.837735176086426,0.08001960813999176,0.05253369361162186,121.75325012207031,0.05784880742430687,1384.646484375
1006_WSI_FEA_XX,CREMA-D,fear,229.29042053222656,14.167763710021973,69.89253234863281,0.3758540749549866,0.04942883923649788,0.1855178326368332,7.967984199523926,0.07383725047111511,0.04685410484671593,80.81828308105469,0.07997311651706696,1490.9322509765625
1006_WSI_SAD_XX,CREMA-D,sadness,209.3523712158203,45.20439910888672,156.20130920410156,0.25272437930107117,0.0651409775018692,0.2183798998594284,4.4996209144592285,0.08487363159656525,0.04199253022670746,107.58541107177734,0.08240346610546112,1606.3848876953125
1007_IEO_ANG_HI,CREMA-D,anger,476.0627746582031,283.5743408203125,914.8235473632812,14.629992485046387,0.012595594860613346,0.14710581302642822,9.853824615478516,0.21121986210346222,0.08009771257638931,144.23077392578125,0.15578612685203552,2051.914306640625
1007_IEO_DIS_MD,CREMA-D,disgust,333.18414306640625,107.23184204101562,316.0726623535156,7.104180812835693,0.02695072628557682,0.1810387820005417,6.835480213165283,0.08958116173744202,0.05233084782958031,152.0270233154297,0.122802734375,1785.91748046875
1007_IEO_FEA_LO,CREMA-D,fear,212.8540496826172,19.768587112426758,57.0992431640625,1.4026128053665161,0.06381432712078094,0.21099014580249786,3.483142614364624,0.10879409313201904,0.03507697954773903,78.18225860595703,0.0451388880610466,1293.876953125
1007_MTI_SAD_XX,CREMA-D,sadness,186.8087158203125,30.922571182250977,91.43852233886719,-1.4357222318649292,0.04994357004761696,0.22420424222946167,4.292591094970703,0.12392202019691467,0.046077437698841095,105.77735137939453,0.044871676713228226,1199.608642578125
1007_TAI_NEU_XX,CREMA-D,neutral,217.77719116210938,121.17186737060547,461.9554748535156,-2.142338752746582,0.04503363370895386,0.23533371090888977,6.039619445800781,0.061514198780059814,0.05482890456914902,104.16666412353516,0.06264782696962357,1359.769287109375
1007_TSI_DIS_XX,CREMA-D,disgust,0.0,0.0,0.0,0.0,0.04542624577879906,0.22700640559196472,5.873203277587891,0.07159021496772766,0.05510471761226654,117.1875,0.14379385113716125,1982.437255859375
1008_IEO_ANG_LO,CREMA-D,anger,250.42689514160156,65.961181640625,254.1960906982422,4.729183673858643,0.020932357758283615,0.1546795666217804,10.350777626037598,0.06485357135534286,0.041457369923591614,147.05882263183594,0.10161884129047394,1633.30224609375
1008_IEO_ANG_MD,CREMA-D,anger,380.68023681640625,74.7540283203125,449.0105895996094,8.49237060546875,0.013814862817525864,0.13225562870502472,10.292765617370605,0.0900336354970932,0.06371116638183594,122.28260803222656,0.18166139721870422,2305.78759765625
1008_IEO_FEA_MD,CREMA-D,fear,223.56031799316406,20.463134765625,64.09172821044922,-4.310507774353027,0.028047243133187294,0.1881205439567566,9.589662551879883,0.09837590157985687,0.06380227953195572,127.84091186523438,0.07537977397441864,1453.4620361328125
1008_ITH_SAD_XX,CREMA-D,sadness,219.28944396972656,50.9453125,201.5591583251953,1.3329538106918335,0.04320855066180229,0.18732303380966187,8.11025333404541,0.060270167887210846,0.05837826430797577,93.75,0.05749209225177765,1401.6019287109375
1008_ITS_DIS_XX,CREMA-D,disgust,252.36239624023438,31.047893524169922,92.69646453857422,-3.4467458724975586,0.02976267784833908,0.17422379553318024,6.89115047454834,0.08667433261871338,0.04846575856208801,133.92857360839844,0.11636513471603394,1815.7288818359375
1008_IWL_SAD_XX,CREMA-D,sadness,257.4187927246094,57.96590042114258,219.5140838623047,1.4659491777420044,0.0336596742272377,0.1766842007637024,9.220370292663574,0.09017340838909149,0.05433829128742218,142.40505981445312,0.081298828125,1435.7025146484375
1008_IWW_DIS_XX,CREMA-D,disgust,301.5887145996094,55.38517761230469,219.2387237548828,-0.1954900473356247,0.025600062683224678,0.16204409301280975,10.396674156188965,0.11799801886081696,0.045312218368053436,183.54763793945312,0.08625905215740204,1588.83740234375
1008_TAI_ANG_XX,CREMA-D,anger,356.9146728515625,180.48268127441406,532.750244140625,7.44167423248291,0.02650318294763565,0.1496676355600357,10.410974502563477,0.09808871895074844,0.07151157408952713,128.42465209960938,0.107666015625,1888.3701171875
1008_TAI_FEA_XX,CREMA-D,fear,308.68994140625,49.84406661987305,240.19454956054688,1.8563768863677979,0.028873849660158157,0.17203989624977112,10.157438278198242,0.08902012556791306,0.04964931681752205,160.7142791748047,0.0970991998910904,1654.2010498046875
1008_TAI_NEU_XX,CREMA-D,neutral,219.6136474609375,96.18376159667969,457.8292236328125,1.5005756616592407,0.03911492973566055,0.1904178112745285,10.38442611694336,0.06585027277469635,0.05116613209247589,121.52777862548828,0.07178182154893875,1535.0625
1008_TIE_DIS_XX,CREMA-D,disgust,210.49917602539062,47.8023681640625,173.9471435546875,-0.5088905096054077,0.026291871443390846,0.191695436835289,7.898599624633789,0.06929710507392883,0.05767073109745979,144.23077392578125,0.12450641393661499,1907.1905517578125
1008_TSI_NEU_XX,CREMA-D,neutral,218.6952667236328,39.53489303588867,150.29953002929688,-2.1115498542785645,0.03187056630849838,0.1682981252670288,9.87541389465332,0.07429943978786469,0.05782673507928848,144.23077392578125,0.16570238769054413,2248.827392578125
1008_TSI_SAD_XX,CREMA-D,sadness,239.73007202148438,66.4065933227539,245.98133850097656,3.9693922996520996,0.047536034137010574,0.16073420643806458,7.65374755859375,0.06794712692499161,0.05695478990674019,111.60713958740234,0.13948184251785278,2170.552978515625
1009_DFA_DIS_XX,CREMA-D,disgust,172.045654296875,54.952579498291016,168.1827392578125,-2.0623178482055664,0.048925161361694336,0.2038460671901703,6.441888332366943,0.06688060611486435,0.05681970342993736,125.0,0.08773000538349152,1638.1856689453125
1009_IEO_ANG_MD,CREMA-D,anger,342.430908203125,58.22902297973633,256.43878173828125,-0.417401522397995,0.03366313502192497,0.1634446382522583,7.769878387451172,0.09671683609485626,0.058807071298360825,137.19512939453125,0.1284295916557312,1834.1273193359375
1009_IEO_NEU_XX,CREMA-D,neutral,152.2893524169922,55.861114501953125,170.18609619140625,-2.878188371658325,0.04158329591155052,0.19630542397499084,5.564812660217285,0.08702442795038223,0.05556011199951172,94.64189147949219,0.06180419772863388,1494.161865234375
1009_IOM_ANG_XX,CREMA-D,anger,369.0380554199219,74.86959075927734,407.6734313964844,-0.6220265626907349,0.0301204901188612,0.1543005257844925,9.041966438293457,0.09997878223657608,0.06125354766845703,133.92857360839844,0.13360917568206787,1872.4879150390625
1009_IOM_NEU_XX,CREMA-D,neutral,203.19984436035156,44.12141799926758,179.56283569335938,-4.0243449211120605,0.021745281293988228,0.1648329645395279,10.888575553894043,0.11532557755708694,0.07745759189128876,153.06121826171875,0.06650390475988388,1398.9681396484375
1009_IOM_SAD_XX,CREMA-D,sadness,177.9364013671875,46.928382873535156,157.00498962402344,-1.5957467555999756,0.03640377148985863,0.1509108692407608,10.379019737243652,0.07685775309801102,0.06361022591590881,90.36144256591797,0.0623953677713871,1352.4561767578125
1009_ITS_NEU_XX,CREMA-D,neutral,175.41514587402344,52.36281204223633,202.39073181152344,1.9656946659088135,0.05286915600299835,0.21572339534759521,6.5867133140563965,0.06403740495443344,0.04376644268631935,107.03534698486328,0.09038751572370529,1724.4228515625
1009_IWL_ANG_XX,CREMA-D,anger,449.0227966308594,139.45297241210938,500.2828369140625,6.904001712799072,0.0398293100297451,0.19397220015525818,8.049488067626953,0.11938313394784927,0.050190750509500504,136.36363220214844,0.0999668687582016,1571.865234375
1009_IWL_NEU_XX,CREMA-D,neutral,162.93617248535156,52.42023849487305,178.091064453125,-1.128730297088623,0.032716765999794006,0.20607958734035492,9.675704956054688,0.06810256093740463,0.05356629937887192,131.50985717773438,0.060495775192976,1320.59521484375
1009_IWL_SAD_XX,CREMA-D,sadness,156.6808624267578,45.0469970703125,125.38948059082031,1.165388584136963,0.03906624764204025,0.20842765271663666,7.911134719848633,0.07143130153417587,0.052867986261844635,97.72782897949219,0.0563608817756176,1366.61181640625
1009_IWW_SAD_XX,CREMA-D,sadness,191.82040405273438,34.336517333984375,137.8252716064453,-2.271798849105835,0.04108252003788948,0.21692782640457153,5.7891130447387695,0.07787616550922394,0.059755366295576096,108.32524871826172,0.06340359896421432,1426.0576171875
1009_TAI_FEA_XX,CREMA-D,fear,452.1209716796875,88.1595687866211,354.61273193359375,9.12288761138916,0.0370381698012352,0.17190879583358765,8.569133758544922,0.09517683833837509,0.05825204402208328,122.28260803222656,0.12895819544792175,1745.899169921875
